[ 2012-03-23T08:29:33+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:46:54+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000956s ]
[ 2012-03-23T22:46:54+08:00 ] /www/read/Author/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.068822s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/Author/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'author' ) AND ( `userPass` = 'author' ) AND ( `state` = 1 ) AND ( `userType` = 1 ) LIMIT 1   [ RunTime:0.005911s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001248s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001390s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000843s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000941s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.001629s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.001742s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.039889s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.039997s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.000657s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.000660s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000568s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.000834s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002994s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.003356s ]
[ 2012-03-23T22:46:55+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.003454s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001261s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001401s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000910s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001096s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.084693s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.009096s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.004742s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.004989s ]
[ 2012-03-23T22:46:56+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.069860s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.070043s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000928s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000977s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000692s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.001007s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003944s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.004678s ]
[ 2012-03-23T22:46:57+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.004841s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run CheckRoute Behavior [ RunTime:0.002031s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ route_check ] --END-- [ RunTime:0.002180s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001674s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001784s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004540s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | SQL: INSERT INTO `books` (`bookTitle`,`bookDescribe`,`bookClassId`,`bookType`,`bookAuthorId`) VALUES ('wo de ','wwwww','6','0','22') [ RunTime:0.027246s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run LocationTemplate Behavior [ RunTime:0.002143s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_template ] --END-- [ RunTime:0.002245s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run ParseTemplate Behavior [ RunTime:0.056162s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_parse ] --END-- [ RunTime:0.056273s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run ContentReplace Behavior [ RunTime:0.001399s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run TokenBuild Behavior [ RunTime:0.001599s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001230s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run ShowRuntime Behavior [ RunTime:0.001881s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006454s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Run ShowPageTrace Behavior [ RunTime:0.004467s ]
[ 2012-03-23T22:50:48+08:00 ] /www/read/Author/add_novel/add | INFO: Tag[ view_end ] --END-- [ RunTime:0.004569s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001789s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001983s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001184s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001318s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004343s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003626s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.001582s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.001681s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.027952s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.028061s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000669s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000728s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000481s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.000741s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002871s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.003457s ]
[ 2012-03-23T22:50:49+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.003565s ]
[ 2012-03-23T22:50:54+08:00 ] /www/read/Author/novel_List | ERR: (ThinkException) 无法加载模块NovelList
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | ERR: (ThinkException) 模板不存在[E:/php/htdocs/www/read/Tpl/Author/NovelList/index.html]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.003471s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.003668s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002117s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002237s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004587s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `bookclass`  [ RunTime:0.005253s ]
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  args ThinkException.class.php 第 80 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [2] implode() [<a href='function.implode'>function.implode</a>]: Invalid arguments passed ThinkException.class.php 第 80 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2012-03-23T22:53:58+08:00 ] /www/read/Author/novel_List | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002041s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002190s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001831s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001941s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004613s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003573s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002986s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.003094s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.046663s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046774s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001567s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001873s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001257s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001844s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006911s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004556s ]
[ 2012-03-23T22:54:56+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004720s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002120s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002271s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001554s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001659s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004313s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003788s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002613s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002718s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.040188s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.040298s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001430s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001669s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001240s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001579s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006193s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.005064s ]
[ 2012-03-23T22:55:22+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.005191s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001967s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002121s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001534s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001638s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004486s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004016s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002297s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002396s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.035634s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.035748s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001432s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001480s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001564s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001668s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006434s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004531s ]
[ 2012-03-23T22:59:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004640s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.002093s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002248s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001786s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001901s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004391s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004349s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002303s ]
[ 2012-03-23T22:59:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002405s ]
