[ 2012-03-24T20:00:44+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001911s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002058s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001501s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001601s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004462s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.004351s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002242s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002339s ]
[ 2012-03-24T20:06:32+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:2.041082s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:2.041186s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001407s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001734s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001423s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001571s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006420s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004610s ]
[ 2012-03-24T20:06:34+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004715s ]
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001295s ]
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001440s ]
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000899s ]
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000998s ]
[ 2012-03-24T20:06:59+08:00 ] /www/read/Author/author/login | ERR: (ThinkException) 无法加载模块Author
[ 2012-03-24T20:07:06+08:00 ] /www/read/Author/author/login | ERR: (ThinkException) 无法加载模块Author
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Run CheckRoute Behavior [ RunTime:0.001468s ]
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001616s ]
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000875s ]
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000971s ]
[ 2012-03-24T20:07:14+08:00 ] /www/read/Author/author/login | ERR: (ThinkException) 无法加载模块Author
[ 2012-03-24T20:07:19+08:00 ] /www/read/Authr | ERR: (ThinkException) 无法加载模块Authr
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Run CheckRoute Behavior [ RunTime:0.001240s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001383s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000854s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/Author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000960s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run CheckRoute Behavior [ RunTime:0.001238s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001375s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000860s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000965s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001459s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001554s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run ParseTemplate Behavior [ RunTime:0.017604s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017717s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run ContentReplace Behavior [ RunTime:0.000671s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run TokenBuild Behavior [ RunTime:0.000726s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000483s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000740s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002858s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003561s ]
[ 2012-03-24T20:07:26+08:00 ] /www/read/author/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.003667s ]
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Run CheckRoute Behavior [ RunTime:0.001311s ]
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.001451s ]
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000945s ]
[ 2012-03-24T20:07:40+08:00 ] /www/read/Author/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001057s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/Author/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:2.023716s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/Author/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'author' ) AND ( `userPass` = 'author' ) AND ( `state` = 1 ) AND ( `userType` = 1 ) LIMIT 1   [ RunTime:0.508075s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run CheckRoute Behavior [ RunTime:0.001273s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ route_check ] --END-- [ RunTime:0.001411s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000841s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000936s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run LocationTemplate Behavior [ RunTime:0.001445s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_template ] --END-- [ RunTime:0.001552s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run ParseTemplate Behavior [ RunTime:0.017758s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017908s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run ContentReplace Behavior [ RunTime:0.000645s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run TokenBuild Behavior [ RunTime:0.000653s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000584s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run ShowRuntime Behavior [ RunTime:0.000787s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002972s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Run ShowPageTrace Behavior [ RunTime:0.003414s ]
[ 2012-03-24T20:07:42+08:00 ] /www/read/author | INFO: Tag[ view_end ] --END-- [ RunTime:0.003515s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001314s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001453s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000886s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000984s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004519s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003806s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001004s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001098s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.018793s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018899s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000943s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000735s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000477s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000710s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003122s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.003632s ]
[ 2012-03-24T20:07:44+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.003751s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001892s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.002034s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001470s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001572s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004281s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003116s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.002198s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.002293s ]
[ 2012-03-24T20:09:36+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.023341s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023444s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.001924s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.001620s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001191s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.001437s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006446s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004471s ]
[ 2012-03-24T20:09:37+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004577s ]
[ 2012-03-24T20:09:38+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:09:38+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001890s ]
[ 2012-03-24T20:09:38+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.002031s ]
[ 2012-03-24T20:09:38+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002389s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002493s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004378s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004136s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.002402s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.002502s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run ParseTemplate Behavior [ RunTime:0.020484s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020590s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run ContentReplace Behavior [ RunTime:0.001363s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run TokenBuild Behavior [ RunTime:0.001406s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001159s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run ShowRuntime Behavior [ RunTime:0.001420s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005621s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Run ShowPageTrace Behavior [ RunTime:0.004458s ]
[ 2012-03-24T20:09:39+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --END-- [ RunTime:0.004562s ]
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001435s ]
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001575s ]
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000845s ]
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000947s ]
[ 2012-03-24T20:09:43+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004875s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:1.020121s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.003819s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.004062s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.036045s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.036199s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000662s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000701s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000474s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.000722s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002800s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.003760s ]
[ 2012-03-24T20:09:44+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.003869s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001240s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001377s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000852s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000955s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004377s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003462s ]
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T20:09:58+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001534s ]
