[ 2012-03-30T13:27:14+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:44+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000733s ]
[ 2012-03-30T21:59:44+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003198s ]
[ 2012-03-30T21:59:44+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-30T21:59:44+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000781s ]
[ 2012-03-30T21:59:44+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000866s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001737s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001931s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001548s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001687s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000894s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001013s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.015291s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015408s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000649s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000693s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000463s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000726s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002777s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000770s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000852s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001750s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001948s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001170s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001302s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000897s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001013s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.012912s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013028s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000657s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.000700s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000460s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000731s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002796s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000767s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000848s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run CheckRoute Behavior [ RunTime:0.001432s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001580s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001112s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001215s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  userName functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | NOTIC: [8] Undefined index:  logout functions.php 第 441 行.
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000668s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000754s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ParseTemplate Behavior [ RunTime:0.012017s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.012120s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ContentReplace Behavior [ RunTime:0.000658s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run TokenBuild Behavior [ RunTime:0.001048s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000599s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000947s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003532s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --START--
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000897s ]
[ 2012-03-30T21:59:45+08:00 ] /www/read/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000982s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Run CheckRoute Behavior [ RunTime:0.001868s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Tag[ route_check ] --END-- [ RunTime:0.002010s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001518s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001616s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.060016s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/check | SQL: SELECT `id` FROM `user` WHERE ( `userName` = 'user' ) AND ( `userPass` = 'user' ) AND ( `state` = 1 ) LIMIT 1   [ RunTime:0.001708s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ route_check ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run CheckRoute Behavior [ RunTime:0.001735s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001923s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001593s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001752s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.109593s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | SQL: SELECT * FROM `books`  [ RunTime:0.003687s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.032761s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.003635s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_template ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run LocationTemplate Behavior [ RunTime:0.005518s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.005743s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run ParseTemplate Behavior [ RunTime:0.050975s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.051151s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run ContentReplace Behavior [ RunTime:0.001948s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run TokenBuild Behavior [ RunTime:0.001880s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001570s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run ShowRuntime Behavior [ RunTime:0.002064s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007825s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_end ] --START--
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.002020s ]
[ 2012-03-30T21:59:57+08:00 ] /www/read/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.002136s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001319s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001482s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000850s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000946s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003927s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.002110s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003648s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.002209s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.009834s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.009943s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.038623s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.038729s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000654s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000664s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000470s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000741s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002776s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000775s ]
[ 2012-03-30T22:00:07+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000855s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001890s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.002033s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001484s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001585s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.003024s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000622s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003061s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.001191s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.002231s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.002326s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | NOTIC: [8] Undefined index:  contentId/Array 65234d8d0b80c3acd75b9d096e1bc395.php 第 41 行.
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.025230s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025312s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.001330s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.001348s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001146s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.001605s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005693s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.001474s ]
[ 2012-03-30T22:03:38+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.001558s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001237s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001376s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000849s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000944s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002748s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.002127s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004001s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.002543s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000726s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000811s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | NOTIC: [8] Undefined index:  contentId/Array 65234d8d0b80c3acd75b9d096e1bc395.php 第 41 行.
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.020803s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020884s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000647s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000652s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000455s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000720s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002715s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000765s ]
[ 2012-03-30T22:03:39+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000845s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001245s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.001383s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000845s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000939s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `booklib` [ RunTime:0.002941s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | SQL: SELECT * FROM `booklib` WHERE ( `userId` = '3' )  [ RunTime:0.000964s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003163s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | SQL: SELECT * FROM `books`  [ RunTime:0.000974s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run LocationTemplate Behavior [ RunTime:0.000743s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_template ] --END-- [ RunTime:0.000830s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | NOTIC: [8] Undefined index:  contentId/Array 65234d8d0b80c3acd75b9d096e1bc395.php 第 41 行.
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run ParseTemplate Behavior [ RunTime:0.020559s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020638s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run ContentReplace Behavior [ RunTime:0.000657s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run TokenBuild Behavior [ RunTime:0.000670s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000471s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run ShowRuntime Behavior [ RunTime:0.000740s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002778s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --START--
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Run ShowPageTrace Behavior [ RunTime:0.000782s ]
[ 2012-03-30T22:03:40+08:00 ] /www/read/Libary | INFO: Tag[ view_end ] --END-- [ RunTime:0.000862s ]
[ 2012-03-30T22:04:49+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --START--
[ 2012-03-30T22:04:49+08:00 ] /www/read/Libary | INFO: Run CheckRoute Behavior [ RunTime:0.001884s ]
[ 2012-03-30T22:04:49+08:00 ] /www/read/Libary | INFO: Tag[ route_check ] --END-- [ RunTime:0.002028s ]
